antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Api Design, Problem Solving",Python,0.0455,0.5605,0.0345,0.7582417582417583,1.3527952867827981,1.0,0.008997250000000005,1.8179318181818187,0.2732214301440167,0.060367454068241476,0.4499243646001327,0.4098969718951878
"Docker, AWS",Python,0.0595,0.5605,0.045,0.7563025210084033,1.3493354522897472,1.0,0.011650250000000001,1.8034655172413792,0.27527319983460335,0.0782608695652174,0.4455119931931817,0.41829399020982166
"Docker, Problem Solving",Git,0.147,0.4745,0.094,0.6394557823129252,1.347641269363383,1.0,0.024248500000000006,1.4575188679245288,0.3024182484846974,0.17819905213270143,0.31390253532431056,0.41877952445467126
"Linux, Python",Git,0.25,0.4745,0.1595,0.638,1.344573234984194,1.0,0.04087500000000001,1.4516574585635362,0.3416927899686521,0.28230088495575223,0.31113225499524266,0.48707165437302424
JavaScript,SQL,0.324,0.4525,0.197,0.6080246913580247,1.3437009753768503,1.0,0.05038999999999999,1.3967716535433072,0.37838284324032073,0.33994823123382234,0.28406336321100406,0.5216919036900621
"Communication, SQL",Python,0.2345,0.5605,0.1765,0.7526652452025586,1.342846110976911,1.0,0.045062749999999985,1.7769439655172412,0.33352453450225084,0.2853678253839935,0.4372360527930799,0.5337813291133221
"Node.js, Problem Solving",Python,0.1065,0.5605,0.08,0.7511737089201879,1.3401850292956072,1.0,0.020306750000000005,1.766292452830189,0.28408995523223285,0.1362862010221465,0.43384234111533077,0.44695170727008504
"PostgreSQL, Problem Solving",Rest Apis,0.0565,0.423,0.032,0.5663716814159292,1.338940145191322,1.0,0.0081005,1.3306326530612245,0.26829954954954954,0.07150837988826815,0.24847778408306623,0.32101089980961944
"MongoDB, SQL",Python,0.1475,0.5605,0.1105,0.7491525423728814,1.3365790229667822,1.0,0.02782625000000001,1.7520608108108113,0.29539151550536763,0.18493723849372387,0.4292435548871022,0.4731489741302409
"Ci/Cd, AWS",Python,0.0575,0.5605,0.043,0.7478260869565216,1.334212465578094,1.0,0.010771249999999996,1.7428448275862063,0.2657763247177842,0.07478260869565218,0.4262254538259878,0.412271651863631
"PostgreSQL, SQL",Git,0.0735,0.4745,0.0465,0.6326530612244898,1.3333046601148364,1.0,0.011624250000000003,1.430527777777778,0.2698152951621608,0.09272183449651047,0.3009573001417504,0.36532547687146516
"Python, Teamwork",SQL,0.302,0.4525,0.182,0.6026490066225165,1.3318210091105338,1.0,0.045344999999999996,1.377875,0.3569460625334551,0.3179039301310044,0.27424476095436806,0.5024294756869488
"Rest Apis, JavaScript",SQL,0.2535,0.4525,0.1525,0.6015779092702169,1.329453943138601,1.0,0.03779125,1.3741707920792077,0.3319644680640805,0.2755194218608853,0.27228841875838705,0.4692972419279261
"Docker, Python",Rest Apis,0.1965,0.423,0.1105,0.5623409669211196,1.3294112693170677,1.0,0.027380500000000002,1.318377906976744,0.30838497861448927,0.2170923379174853,0.24149214371077918,0.41178514067096167
"Problem Solving, SQL",Python,0.252,0.5605,0.1875,0.7440476190476191,1.3274712204239412,1.0,0.04625399999999999,1.7171162790697676,0.3297967914438502,0.3,0.41762825721870095,0.5392851832972261
"Problem Solving, Data Structures",Python,0.06,0.5605,0.0445,0.7416666666666667,1.3232233125185846,1.0,0.010869999999999998,1.7012903225806453,0.2598613435333493,0.07725694444444443,0.4122108456579447,0.4105300327088909
"Kubernetes, Linux",Python,0.058,0.5605,0.043,0.7413793103448275,1.3227106339782828,1.0,0.010490999999999993,1.6993999999999996,0.25899866686416817,0.07471763683753258,0.41155702012474976,0.40904826355778395
"Python, Problem Solving",SQL,0.3135,0.4525,0.1875,0.5980861244019139,1.3217372914959422,1.0,0.045641249999999994,1.362232142857143,0.35458120903131823,0.324114088159032,0.2659107295012126,0.5062253826429459
Terraform,Python,0.073,0.5605,0.054,0.7397260273972603,1.3197609766231229,1.0,0.013083500000000005,1.6886052631578952,0.2613668144951857,0.09318377911993099,0.40779528418034205,0.4180342893453741
"Communication, Data Structures",Python,0.0595,0.5605,0.044,0.7394957983193278,1.3193502200166418,1.0,0.01065025,1.6871129032258068,0.25736431298632256,0.0763888888888889,0.4072714409996081,0.40899856820515895
"Prototyping, User Research",Teamwork,0.0395,0.595,0.031,0.7848101265822784,1.3190086161046697,1.0,0.007497500000000001,1.8820588235294116,0.2518009773135632,0.05136702568351285,0.4686669792155024,0.41845548345920647
"Node.js, Teamwork",Python,0.1015,0.5605,0.075,0.7389162561576353,1.3183162464899827,1.0,0.018109249999999993,1.683367924528301,0.2687330736412539,0.12776831345826234,0.40595280126879485,0.4363626775881843
"Communication, Node.js",Python,0.0975,0.5605,0.072,0.7384615384615384,1.3175049749536814,1.0,0.01735124999999999,1.6804411764705878,0.26702446906740523,0.12286689419795219,0.4049181762492341,0.43345913675976117
"Communication, Linux",Python,0.1545,0.5605,0.114,0.7378640776699029,1.3164390324173112,1.0,0.027402750000000003,1.676611111111111,0.28429923122412776,0.18968386023294512,0.4035587660293582,0.47062695408918875
"Docker, Communication",Python,0.1335,0.5605,0.0985,0.7378277153558053,1.316374157637476,1.0,0.023673250000000007,1.6763785714285715,0.27736591281220624,0.16540722082283799,0.40347603038863544,0.45678183270020417
"Kubernetes, Docker",Python,0.057,0.5605,0.042,0.736842105263158,1.3146157096577304,1.0,0.010051500000000005,1.6701000000000004,0.253787304953795,0.07298001737619461,0.4012334590743071,0.4058876003568243
"Kubernetes, Terraform",Python,0.057,0.5605,0.042,0.736842105263158,1.3146157096577304,1.0,0.010051500000000005,1.6701000000000004,0.253787304953795,0.07298001737619461,0.4012334590743071,0.4058876003568243
"Python, Looker",Teamwork,0.0505,0.595,0.0395,0.7821782178217821,1.3145852400366087,1.0,0.009452499999999999,1.8593181818181812,0.25203138227314836,0.06518151815181518,0.46216843906612864,0.4242823862218154
"Visual Design, Usability Testing",Teamwork,0.039,0.595,0.0305,0.782051282051282,1.3143719026071967,1.0,0.007294999999999999,1.8582352941176472,0.24888691765749474,0.050538525269262634,0.461855017410573,0.4166558931264814
"Prototyping, Wireframing",Teamwork,0.039,0.595,0.0305,0.782051282051282,1.3143719026071967,1.0,0.007294999999999999,1.8582352941176472,0.24888691765749474,0.050538525269262634,0.461855017410573,0.4166558931264814
"Visual Design, Wireframing",Teamwork,0.039,0.595,0.0305,0.782051282051282,1.3143719026071967,1.0,0.007294999999999999,1.8582352941176472,0.24888691765749474,0.050538525269262634,0.461855017410573,0.4166558931264814
"Prototyping, Information Architecture",Teamwork,0.039,0.595,0.0305,0.782051282051282,1.3143719026071967,1.0,0.007294999999999999,1.8582352941176472,0.24888691765749474,0.050538525269262634,0.461855017410573,0.4166558931264814
"Visual Design, User Research",Teamwork,0.039,0.595,0.0305,0.782051282051282,1.3143719026071967,1.0,0.007294999999999999,1.8582352941176472,0.24888691765749474,0.050538525269262634,0.461855017410573,0.4166558931264814
MongoDB,Python,0.189,0.5605,0.139,0.7354497354497355,1.3121315529879312,1.0,0.03306550000000001,1.66131,0.29331848947475814,0.22768222768222768,0.3980653821381922,0.49172129948222726
"Looker, Business Intelligence",Teamwork,0.05,0.595,0.039,0.7799999999999999,1.3109243697478992,1.0,0.009250000000000001,1.8409090909090904,0.24966261808367074,0.06435643564356436,0.45679012345678993,0.42277310924369743
"Information Architecture, Usability Testing",Teamwork,0.0385,0.595,0.03,0.7792207792207791,1.3096147549929062,1.0,0.007092500000000002,1.834411764705882,0.2458831686600798,0.049710024855012434,0.45486612153278805,0.41482047364400304
"Ci/Cd, Communication",Python,0.045,0.5605,0.033,0.7333333333333334,1.3083556348498366,1.0,0.007777500000000003,1.6481250000000003,0.2467872441694432,0.05764192139737991,0.39324990519529784,0.396104668450788
"Looker, SQL",Teamwork,0.0495,0.595,0.0385,0.7777777777777777,1.30718954248366,1.0,0.0090475,1.8224999999999993,0.2472382956338769,0.06353135313531354,0.4513031550068585,0.4212418300653594
"Ci/Cd, Teamwork",Python,0.043,0.5605,0.0315,0.7325581395348838,1.3069725950666973,1.0,0.007398500000000002,1.643347826086957,0.24542634887462483,0.055069930069930065,0.39148609678016794,0.3943789805613759
"Teamwork, SQL",Python,0.2485,0.5605,0.182,0.7323943661971831,1.306680403563217,1.0,0.04271575,1.642342105263158,0.31231127488612515,0.2902711323763955,0.3911134611995065,0.5285522232413212
"Django, Problem Solving",Python,0.0485,0.5605,0.0355,0.7319587628865979,1.3059032344096304,1.0,0.008315749999999997,1.6396730769230767,0.24618652535285274,0.061900610287707054,0.3901223273870259,0.39764753487773247
"SQL, Business Intelligence",Teamwork,0.047,0.595,0.0365,0.776595744680851,1.3052029322367245,1.0,0.008534999999999997,1.8128571428571427,0.24536790811999593,0.06028075970272501,0.4483845547675334,0.41897014124798854
"Python, Business Intelligence",Teamwork,0.049,0.595,0.038,0.7755102040816326,1.3033784942548448,1.0,0.008844999999999999,1.804090909090909,0.24475621229730476,0.0627062706270627,0.4457042076089695,0.41968787515006
"Communication, Python",SQL,0.2995,0.4525,0.1765,0.5893155258764607,1.3023547533181452,1.0,0.04097624999999999,1.333140243902439,0.331420494871126,0.30668983492615115,0.24989137146385523,0.4896853872476226
"Tableau, Looker",Teamwork,0.0465,0.595,0.036,0.7741935483870968,1.3011656275413392,1.0,0.0083325,1.7935714285714286,0.2427460234224786,0.059454995871180846,0.4424532058940661,0.4173488750338845
"Responsive Design, Figma",Problem Solving,0.053,0.596,0.041,0.7735849056603774,1.2979612511080159,1.0,0.009412000000000004,1.7843333333333338,0.24240863316764116,0.06743421052631579,0.43956659816925103,0.42118842598455114
"Excel, Business Intelligence",Teamwork,0.0505,0.595,0.039,0.7722772277227722,1.2979449205424742,1.0,0.008952499999999999,1.7784782608695646,0.24176017067012323,0.06430338004946415,0.43772154993277085,0.41891172310508357
"User Research, Usability Testing",Teamwork,0.0395,0.595,0.0305,0.7721518987341772,1.2977342835868526,1.0,0.0069975,1.7775,0.23886124883726886,0.050496688741721855,0.4374120956399438,0.41170620146792897
"Visual Design, Prototyping",Teamwork,0.0395,0.595,0.0305,0.7721518987341772,1.2977342835868526,1.0,0.0069975,1.7775,0.23886124883726886,0.050496688741721855,0.4374120956399438,0.41170620146792897
"Prototyping, Usability Testing",Teamwork,0.0395,0.595,0.0305,0.7721518987341772,1.2977342835868526,1.0,0.0069975,1.7775,0.23886124883726886,0.050496688741721855,0.4374120956399438,0.41170620146792897
Prototyping,Teamwork,0.0415,0.595,0.032,0.7710843373493975,1.2959400627720967,1.0,0.0073075000000000015,1.7692105263157891,0.23824660928534172,0.05293631100082714,0.4347761416034507,0.4124329249772198
"Communication, Java",Python,0.062,0.5605,0.045,0.7258064516129032,1.2949267646974187,1.0,0.010249000000000001,1.6028823529411766,0.24280976072020852,0.07792207792207792,0.37612389445484246,0.4030459555120716
"Django, Teamwork",Python,0.0455,0.5605,0.033,0.7252747252747254,1.2939781004009374,1.0,0.007497250000000004,1.5997800000000004,0.23801927075892515,0.05759162303664922,0.374914050681969,0.392075364421484
"Tableau, Business Intelligence",Teamwork,0.0455,0.595,0.035,0.7692307692307693,1.292824822236587,1.0,0.007927500000000004,1.7550000000000003,0.23729701414353072,0.0578034682080925,0.43019943019943035,0.414027149321267
"Data Visualization, Looker",Teamwork,0.052,0.595,0.04,0.7692307692307693,1.292824822236587,1.0,0.009060000000000002,1.7550000000000003,0.23892405063291144,0.06589785831960461,0.43019943019943035,0.4182288299935359
"User Research, Information Architecture",Teamwork,0.039,0.595,0.03,0.7692307692307692,1.2928248222365868,1.0,0.006794999999999999,1.7549999999999997,0.23569198751300727,0.04966887417218543,0.4301994301994301,0.40982546864899805
"Prototyping, Adobe Xd",Teamwork,0.039,0.595,0.03,0.7692307692307692,1.2928248222365868,1.0,0.006794999999999999,1.7549999999999997,0.23569198751300727,0.04966887417218543,0.4301994301994301,0.40982546864899805
"Docker, Problem Solving",Python,0.147,0.5605,0.1065,0.7244897959183674,1.2925776912013691,1.0,0.024106500000000003,1.5952222222222223,0.2653600383072173,0.1772046589018303,0.37312809082677445,0.4572493582624843
Visual Design,Teamwork,0.041,0.595,0.0315,0.7682926829268293,1.291248206599713,1.0,0.007105,1.7478947368421054,0.23519870235198703,0.052109181141439205,0.42788316772056617,0.4106169296987088
"Debugging, Problem Solving",Python,0.0615,0.5605,0.0445,0.7235772357723577,1.290949573188863,1.0,0.010029249999999997,1.589955882352941,0.24014534309470642,0.07705627705627704,0.3710517309951255,0.40148531726173636
"Excel, Tableau",Teamwork,0.0495,0.595,0.038,0.7676767676767676,1.2902130549189372,1.0,0.0085475,1.7432608695652172,0.23664830144799137,0.06265457543281122,0.4263623893253522,0.4157711569476275
"Excel, Python",Teamwork,0.0515,0.595,0.0395,0.766990291262136,1.2890593130456067,1.0,0.008857500000000004,1.7381250000000008,0.23641592654624569,0.06507413509060955,0.4246673858324347,0.4166884229419924
"Rest Apis, Git",SQL,0.3325,0.4525,0.1935,0.5819548872180451,1.2860881485481659,1.0,0.04304374999999999,1.3096672661870503,0.33325591073174027,0.32713440405748095,0.23644728259003672,0.5047895983051551
Docker,Rest Apis,0.255,0.423,0.1385,0.5431372549019609,1.2840124229360776,1.0,0.03063500000000001,1.262961373390558,0.2969011217987547,0.2567191844300279,0.20821014714377967,0.43528021137533035
"React, Figma",Problem Solving,0.053,0.596,0.0405,0.7641509433962265,1.2821324553627962,1.0,0.008912000000000003,1.7129600000000005,0.23236471247734897,0.06655710764174198,0.41621520642630316,0.41605198176522734
"Prototyping, Design Systems",Teamwork,0.04,0.595,0.0305,0.7625,1.2815126050420167,1.0,0.006700000000000001,1.7052631578947366,0.22882513661202192,0.050454921422663356,0.4135802469135802,0.40688025210084033
"Wireframing, Usability Testing",Teamwork,0.04,0.595,0.0305,0.7625,1.2815126050420167,1.0,0.006700000000000001,1.7052631578947366,0.22882513661202192,0.050454921422663356,0.4135802469135802,0.40688025210084033
"Excel, Looker",Teamwork,0.0545,0.595,0.0415,0.7614678899082569,1.2797779662323645,1.0,0.009072500000000004,1.6978846153846154,0.23121571425840867,0.06825657894736843,0.4110318269339676,0.41560789453396035
"Debugging, Teamwork",Python,0.06,0.5605,0.043,0.7166666666666667,1.2786202795123403,1.0,0.009369999999999996,1.5511764705882354,0.23181593270658082,0.07445887445887445,0.3553280242700038,0.39669194171870353
"Statistics, Business Intelligence",Teamwork,0.05,0.595,0.038,0.7599999999999999,1.2773109243697478,1.0,0.00825,1.6874999999999993,0.22853185595567868,0.06260296540362438,0.4074074074074072,0.41193277310924364
"Data Visualization, Business Intelligence",Teamwork,0.05,0.595,0.038,0.7599999999999999,1.2773109243697478,1.0,0.00825,1.6874999999999993,0.22853185595567868,0.06260296540362438,0.4074074074074072,0.41193277310924364
"Teamwork, Data Structures",Python,0.0545,0.5605,0.039,0.7155963302752294,1.2767106695365378,1.0,0.008452749999999998,1.5453387096774196,0.22923022685053354,0.06770833333333334,0.35289267411883823,0.39258853088248535
"Docker, Linux",Git,0.123,0.4745,0.0745,0.6056910569105691,1.276482733215109,1.0,0.016136499999999998,1.3327113402061859,0.24697527415763013,0.14244741873804972,0.24964996557672528,0.38134921654801374
"Wireframing, User Research",Teamwork,0.0395,0.595,0.03,0.7594936708860759,1.276459951069035,1.0,0.0064975,1.6839473684210524,0.22549019607843138,0.04962779156327544,0.40615721206438493,0.4049569194766514
"Usability Testing, Adobe Xd",Teamwork,0.0395,0.595,0.03,0.7594936708860759,1.276459951069035,1.0,0.0064975,1.6839473684210524,0.22549019607843138,0.04962779156327544,0.40615721206438493,0.4049569194766514
"Visual Design, Figma",Teamwork,0.0395,0.595,0.03,0.7594936708860759,1.276459951069035,1.0,0.0064975,1.6839473684210524,0.22549019607843138,0.04962779156327544,0.40615721206438493,0.4049569194766514
"Visual Design, Design Systems",Teamwork,0.0395,0.595,0.03,0.7594936708860759,1.276459951069035,1.0,0.0064975,1.6839473684210524,0.22549019607843138,0.04962779156327544,0.40615721206438493,0.4049569194766514
"Prototyping, Figma",Teamwork,0.0395,0.595,0.03,0.7594936708860759,1.276459951069035,1.0,0.0064975,1.6839473684210524,0.22549019607843138,0.04962779156327544,0.40615721206438493,0.4049569194766514
Usability Testing,Teamwork,0.0415,0.595,0.0315,0.7590361445783133,1.2756909992912828,1.0,0.006807500000000001,1.6807500000000002,0.2254680345447169,0.05206611570247934,0.4050275174773167,0.40598866052445076
"Docker, Communication",Rest Apis,0.1335,0.423,0.072,0.5393258426966291,1.2750019921906126,1.0,0.015529499999999995,1.2525121951219509,0.2489180611656087,0.14860681114551083,0.201604580063482,0.35476930432703796
Linux,Git,0.324,0.4745,0.196,0.6049382716049383,1.2748962520652019,1.0,0.04226200000000002,1.3301718750000002,0.3189681197922958,0.3253112033195021,0.24821745310169038,0.5090023286370319
"Api Design, Teamwork",Python,0.042,0.5605,0.03,0.7142857142857142,1.2743723716069835,1.0,0.006458999999999996,1.5382499999999995,0.22473903966597064,0.05240174672489083,0.3499106127092473,0.38390467694660374
"Python, Power BI",Teamwork,0.0475,0.595,0.036,0.7578947368421052,1.2737726669615215,1.0,0.007737499999999998,1.6728260869565212,0.2256488772236803,0.05935696619950536,0.4022092267706301,0.4091994692613887
"Responsive Design, React",Problem Solving,0.058,0.596,0.044,0.7586206896551724,1.2728535061328397,1.0,0.009431999999999996,1.6737142857142855,0.22756224667052682,0.0721311475409836,0.40252645954250593,0.41622309650543854
Business Intelligence,Teamwork,0.0555,0.595,0.042,0.7567567567567568,1.2718600953895072,1.0,0.008977500000000006,1.6650000000000005,0.22631021704605625,0.06902218570254726,0.39939939939939956,0.4136724960254372
